timestamp,architecture,layer,step,method,url,status,latency_ms,error
2025-12-05T23:09:16.221549,ms_python_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,158.67,
2025-12-05T23:09:20.061144,ms_python_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,3839.58,
2025-12-05T23:09:33.042619,ms_python_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=d3c1a09f7ddd4b6fa69deac55c889e2f,200,12981.4,
2025-12-05T23:09:33.178147,ms_python_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,135.5,
2025-12-05T23:09:36.081870,ms_python_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=d3c1a09f7ddd4b6fa69deac55c889e2f,200,3590.89,
2025-12-05T23:09:16.224512,ms_python_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,162.27,
2025-12-05T23:09:20.066207,ms_python_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,3841.68,
2025-12-05T23:09:33.050296,ms_python_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=64e7b545faf6429a88e59d4d27f48c5c,200,12984.07,
2025-12-05T23:09:33.225904,ms_python_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,175.59,
2025-12-05T23:09:36.082633,ms_python_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=64e7b545faf6429a88e59d4d27f48c5c,200,3543.94,
2025-12-05T23:09:16.194848,ms_python_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,132.43,
2025-12-05T23:09:19.739114,ms_python_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,3544.25,
2025-12-05T23:09:33.042353,ms_python_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=c4f02257619c4384892b69f82c88d78e,200,13303.21,
2025-12-05T23:09:33.228626,ms_python_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,186.26,
2025-12-05T23:09:36.085276,ms_python_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=c4f02257619c4384892b69f82c88d78e,200,3543.83,
2025-12-05T23:09:16.274246,ms_python_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,212.04,
2025-12-05T23:09:23.082415,ms_python_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,6808.16,
2025-12-05T23:09:33.054020,ms_python_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=37b46b9e918e4649a628c6feb646c034,200,9971.58,
2025-12-05T23:09:33.247458,ms_python_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,193.43,
2025-12-05T23:09:36.093535,ms_python_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=37b46b9e918e4649a628c6feb646c034,200,3533.32,
2025-12-05T23:09:16.307368,ms_python_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,244.75,
2025-12-05T23:09:25.750899,ms_python_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,9443.51,
2025-12-05T23:09:33.065919,ms_python_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=b320eed8ec39424a9a85da6d17bff944,200,7315.0,
2025-12-05T23:09:33.351035,ms_python_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,285.1,
2025-12-05T23:09:36.103334,ms_python_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=b320eed8ec39424a9a85da6d17bff944,200,3439.51,
2025-12-05T23:09:16.215522,ms_python_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,153.21,
2025-12-05T23:09:20.064948,ms_python_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,3849.4,
2025-12-05T23:09:33.053275,ms_python_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=80d980108c464a6e9ec81ee62429b283,200,12988.29,
2025-12-05T23:09:33.270828,ms_python_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,217.54,
2025-12-05T23:09:36.113450,ms_python_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=80d980108c464a6e9ec81ee62429b283,200,3529.82,
2025-12-05T23:09:16.276318,ms_python_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,213.66,
2025-12-05T23:09:22.741888,ms_python_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,6465.55,
2025-12-05T23:09:33.051462,ms_python_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=1f3d52657dea4f868098bbd42ebafa3a,200,10309.54,
2025-12-05T23:09:33.246376,ms_python_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,194.9,
2025-12-05T23:09:36.113672,ms_python_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=1f3d52657dea4f868098bbd42ebafa3a,200,3554.54,
2025-12-05T23:09:16.194153,ms_python_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,133.04,
