timestamp,architecture,layer,step,method,url,status,latency_ms,error
2025-12-05T15:13:45.213313,ms_nodejs_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,246.5,
2025-12-05T15:13:45.593692,ms_nodejs_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,380.36,
2025-12-05T15:13:45.697764,ms_nodejs_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=1276c74472f1fe58de5f480788438458,200,104.05,
2025-12-05T15:13:45.874085,ms_nodejs_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,176.31,
2025-12-05T15:13:46.012128,ms_nodejs_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=1276c74472f1fe58de5f480788438458,200,137.99,
2025-12-05T15:13:45.214775,ms_nodejs_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,246.21,
2025-12-05T15:13:45.577862,ms_nodejs_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,363.07,
2025-12-05T15:13:45.672276,ms_nodejs_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=7aaaf041c32bf0001e64d904f69033ce,200,94.38,
2025-12-05T15:13:45.834216,ms_nodejs_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,161.9,
2025-12-05T15:13:46.046029,ms_nodejs_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=7aaaf041c32bf0001e64d904f69033ce,200,211.76,
2025-12-05T15:13:45.213916,ms_nodejs_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,246.13,
2025-12-05T15:13:45.592674,ms_nodejs_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,378.75,
2025-12-05T15:13:45.692007,ms_nodejs_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=f499ff465954f3b66a252cf039827a78,200,99.31,
2025-12-05T15:13:45.864800,ms_nodejs_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,172.78,
2025-12-05T15:13:46.054125,ms_nodejs_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=f499ff465954f3b66a252cf039827a78,200,189.27,
2025-12-05T15:13:45.214078,ms_nodejs_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,248.09,
2025-12-05T15:13:45.587108,ms_nodejs_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,373.02,
2025-12-05T15:13:45.684470,ms_nodejs_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=b2dd1fa163f37cb1b7b513bf510f48aa,200,97.32,
2025-12-05T15:13:45.860429,ms_nodejs_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,175.95,
2025-12-05T15:13:46.063721,ms_nodejs_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=b2dd1fa163f37cb1b7b513bf510f48aa,200,203.24,
2025-12-05T15:13:45.199663,ms_nodejs_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,232.78,
2025-12-05T15:13:45.587707,ms_nodejs_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,388.02,
2025-12-05T15:13:45.679743,ms_nodejs_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=803dc9667d5e2470a1873560cb5a9858,200,92.0,
2025-12-05T15:13:45.887254,ms_nodejs_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,207.5,
2025-12-05T15:13:46.096897,ms_nodejs_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=803dc9667d5e2470a1873560cb5a9858,200,209.56,
2025-12-05T15:13:45.213597,ms_nodejs_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,246.75,
2025-12-05T15:13:45.592203,ms_nodejs_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,378.59,
2025-12-05T15:13:45.696624,ms_nodejs_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=b49c2a792589bd58da2a10bbb9bc01a8,200,104.39,
2025-12-05T15:13:45.850969,ms_nodejs_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,154.33,
2025-12-05T15:13:46.097340,ms_nodejs_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=b49c2a792589bd58da2a10bbb9bc01a8,200,246.3,
2025-12-05T15:13:45.217210,ms_nodejs_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,250.7,
2025-12-05T15:13:45.592929,ms_nodejs_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,375.71,
2025-12-05T15:13:45.691812,ms_nodejs_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=e0ff11c05e1dd90251a556e297968920,200,98.87,
2025-12-05T15:13:45.875918,ms_nodejs_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,184.09,
2025-12-05T15:13:46.097444,ms_nodejs_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=e0ff11c05e1dd90251a556e297968920,200,221.47,
2025-12-05T15:13:45.196978,ms_nodejs_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,229.11,
2025-12-05T15:13:45.557706,ms_nodejs_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,360.7,
2025-12-05T15:13:45.671216,ms_nodejs_postgresql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=8e020beeac66c3ebc682c18f785081a0,200,113.47,
2025-12-05T15:13:45.872756,ms_nodejs_postgresql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,201.52,
2025-12-05T15:13:46.098266,ms_nodejs_postgresql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=8e020beeac66c3ebc682c18f785081a0,200,225.45,
2025-12-05T15:13:45.218384,ms_nodejs_postgresql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,249.93,
2025-12-05T15:13:45.589446,ms_nodejs_postgresql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,371.05,
