timestamp,architecture,layer,step,method,url,status,latency_ms,error
2025-12-05T15:07:27.261007,ms_php_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,194.29,
2025-12-05T15:07:28.287796,ms_php_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,1026.76,
2025-12-05T15:07:28.532699,ms_php_mysql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=10afd2e3bf066d4e25159d080a4401d31faace61f1fafcce4d99d4aceac0724b,200,244.86,
2025-12-05T15:07:28.708825,ms_php_mysql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,176.11,
2025-12-05T15:07:28.804864,ms_php_mysql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=10afd2e3bf066d4e25159d080a4401d31faace61f1fafcce4d99d4aceac0724b,200,92.74,
2025-12-05T15:07:27.261401,ms_php_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,194.44,
2025-12-05T15:07:27.844729,ms_php_mysql,api_auth,login,POST,https://auth-microservices.iqbalfadhil.biz.id/api/auth/login,200,583.32,
2025-12-05T15:07:28.521774,ms_php_mysql,api_auth,me,GET,https://auth-microservices.iqbalfadhil.biz.id/api/auth/me?token=f5b2d0cb75fad0ffe1bbd0f2c0f37bc1ce0da02bdd4173c2212c3f37b3382b04,200,677.0,
2025-12-05T15:07:28.719682,ms_php_mysql,api_test,get_questions,GET,https://test-microservices.iqbalfadhil.biz.id/questions,200,197.9,
2025-12-05T15:07:28.836384,ms_php_mysql,api_test,submit_answers,POST,https://test-microservices.iqbalfadhil.biz.id/submit?token=f5b2d0cb75fad0ffe1bbd0f2c0f37bc1ce0da02bdd4173c2212c3f37b3382b04,200,116.64,
2025-12-05T15:07:27.289959,ms_php_mysql,frontend,open_frontend_login,GET,https://microservices.iqbalfadhil.biz.id/login,200,223.36,
